ssp,horizon,unit,name,delta
ssp245,2030,province,Beijing,1.71264231204987
ssp245,2030,province,Tianjin,1.69992613792419
ssp245,2030,province,Hebei,1.68674182891846
ssp245,2030,province,Shanxi,1.68196272850037
ssp245,2030,province,Inner Mongolia,2.09872579574585
ssp245,2030,province,Liaoning,1.94963312149048
ssp245,2030,province,Jilin,2.13219141960144
ssp245,2030,province,Heilongjiang,2.21314454078674
ssp245,2030,province,Shanghai,1.53777849674225
ssp245,2030,province,Jiangsu,1.52856063842773
ssp245,2030,province,Zhejiang,1.59974753856659
ssp245,2030,province,Anhui,1.57495141029358
ssp245,2030,province,Fujian,1.48435628414154
ssp245,2030,province,Jiangxi,1.54844260215759
ssp245,2030,province,Shandong,1.57701969146729
ssp245,2030,province,Henan,1.54990565776825
ssp245,2030,province,Hubei,1.59391534328461
ssp245,2030,province,Hunan,1.56227719783783
ssp245,2030,province,Guangdong,1.35237336158752
ssp245,2030,province,Guangxi,1.45189249515533
ssp245,2030,province,Hainan,1.23821759223938
ssp245,2030,province,Chongqing,1.62858986854553
ssp245,2030,province,Sichuan,1.62967014312744
ssp245,2030,province,Guizhou,1.5328471660614
ssp245,2030,province,Yunnan,1.33850169181824
ssp245,2030,province,Tibet,1.67897081375122
ssp245,2030,province,Shaanxi,1.72631967067719
ssp245,2030,province,Gansu,1.85411012172699
ssp245,2030,province,Qinghai,1.70967638492584
ssp245,2030,province,Ningxia,1.87850153446198
ssp245,2030,province,Xinjiang,1.9599586725235
ssp245,2030,province,Taiwan,1.26548302173615
ssp245,2030,province,Hong Kong,1.2747437953949
ssp245,2030,province,Macau,
ssp245,2030,species,Abroscopus albogularis,1.48126590251923
ssp245,2030,species,Accipiter gularis,2.13477158546448
ssp245,2030,species,Accipiter soloensis,1.65328192710876
ssp245,2030,species,Accipiter trivirgatus,1.28067529201508
ssp245,2030,species,Accipiter virgatus,1.47122347354889
ssp245,2030,species,Acridotheres cristatellus,1.50982880592346
ssp245,2030,species,Acridotheres tristis,1.4415420293808
ssp245,2030,species,Acrocephalus agricola,1.99821829795837
ssp245,2030,species,Acrocephalus bistrigiceps,1.92312705516815
ssp245,2030,species,Acrocephalus concinens,1.60616838932037
ssp245,2030,species,Acrocephalus orientalis,1.91476011276245
ssp245,2030,species,Acrocephalus tangorum,2.16167449951172
ssp245,2030,species,Aegithalos bonvaloti,1.45135319232941
ssp245,2030,species,Aegithalos caudatus,2.16952395439148
ssp245,2030,species,Aegithalos concinnus,1.52092134952545
ssp245,2030,species,Aegithalos fuliginosus,1.61264729499817
ssp245,2030,species,Aerodramus brevirostris,1.48564124107361
ssp245,2030,species,Aethopyga christinae,1.23820781707764
ssp245,2030,species,Aethopyga gouldiae,1.55147325992584
ssp245,2030,species,Agropsar sturninus,1.99813675880432
ssp245,2030,species,Aix galericulata,2.14479207992554
ssp245,2030,species,Alauda gulgula,1.60523676872253
ssp245,2030,species,Alaudala cheleensis,1.90724420547485
ssp245,2030,species,Alcedo hercules,1.30094540119171
ssp245,2030,species,Alcippe morrisonia,1.50440466403961
ssp245,2030,species,Amaurornis phoenicurus,1.51056528091431
ssp245,2030,species,Anastomus oscitans,1.4015645980835
ssp245,2030,species,Anser anser,2.13980221748352
ssp245,2030,species,Anser fabalis,2.22725367546082
ssp245,2030,species,Anser indicus,1.79717469215393
ssp245,2030,species,Anthus godlewskii,2.16701078414917
ssp245,2030,species,Anthus gustavi,2.22176647186279
ssp245,2030,species,Anthus richardi,1.85777628421783
ssp245,2030,species,Anthus roseatus,1.69483947753906
ssp245,2030,species,Anthus trivialis,2.03285312652588
ssp245,2030,species,Aquila fasciata,1.46534025669098
ssp245,2030,species,Aquila heliaca,2.15382385253906
ssp245,2030,species,Ardea intermedia,1.50274729728699
ssp245,2030,species,Ardea purpurea,1.66501665115356
ssp245,2030,species,Ardenna pacifica,1.37516105175018
ssp245,2030,species,Artamus fuscus,1.34677052497864
ssp245,2030,species,Asio flammeus,2.15915870666504
ssp245,2030,species,Athene noctua,1.87942123413086
ssp245,2030,species,Aviceda jerdoni,1.22312307357788
ssp245,2030,species,Aviceda leuphotes,1.47712290287018
ssp245,2030,species,Aythya fuligula,2.20427513122559
ssp245,2030,species,Aythya nyroca,2.0626368522644
ssp245,2030,species,Bombycilla japonica,2.24794054031372
ssp245,2030,species,Branta canadensis,1.76260387897491
ssp245,2030,species,Bubo nipalensis,1.42260634899139
ssp245,2030,species,Bucanetes mongolicus,2.04543995857239
ssp245,2030,species,Butastur indicus,2.12234163284302
ssp245,2030,species,Cacomantis merulinus,1.35709381103516
ssp245,2030,species,Calandrella brachydactyla,2.09683203697205
ssp245,2030,species,Calliope obscura,1.6760665178299
ssp245,2030,species,Caprimulgus macrurus,1.23181641101837
ssp245,2030,species,Carpodacus roborowskii,1.69513607025146
ssp245,2030,species,Carpodacus vinaceus,1.55297482013702
ssp245,2030,species,Cecropis daurica,1.73831236362457
ssp245,2030,species,Centropus bengalensis,1.44720637798309
ssp245,2030,species,Cephalopyrus flammiceps,1.4345988035202
ssp245,2030,species,Certhia familiaris,2.03962922096252
ssp245,2030,species,Certhia himalayana,1.51004779338837
ssp245,2030,species,Certhia tianquanensis,1.58223259449005
ssp245,2030,species,Ceryle rudis,1.45500123500824
ssp245,2030,species,Cettia brunnifrons,1.54126822948456
ssp245,2030,species,Cettia castaneocoronata,1.46866846084595
ssp245,2030,species,Chalcophaps indica,1.32824170589447
ssp245,2030,species,Charadrius atrifrons,1.772336602211
ssp245,2030,species,Charadrius dealbatus,1.32641494274139
ssp245,2030,species,Charadrius placidus,1.94478368759155
ssp245,2030,species,Charadrius veredus,2.16606259346008
ssp245,2030,species,Chlidonias leucopterus,2.08844828605652
ssp245,2030,species,Chlidonias niger,2.15356731414795
ssp245,2030,species,Chloris ambigua,1.38673102855682
ssp245,2030,species,Chloris sinica,1.75260090827942
ssp245,2030,species,Chrysolophus pictus,1.59512901306152
ssp245,2030,species,Ciconia boyciana,2.18045330047607
ssp245,2030,species,Ciconia nigra,1.98275876045227
ssp245,2030,species,Circaetus gallicus,2.09574818611145
ssp245,2030,species,Circus macrourus,2.06411361694336
ssp245,2030,species,Circus spilonotus,2.18871593475342
ssp245,2030,species,Cisticola exilis,1.40906572341919
ssp245,2030,species,Cisticola juncidis,1.54355752468109
ssp245,2030,species,Clamator coromandus,1.52043008804321
ssp245,2030,species,Clanga clanga,2.16474580764771
ssp245,2030,species,Columba oenas,1.85174596309662
ssp245,2030,species,Copsychus saularis,1.50222754478455
ssp245,2030,species,Coracias garrulus,1.97311544418335
ssp245,2030,species,Coturnicops exquisitus,2.22131085395813
ssp245,2030,species,Crex crex,1.95454621315002
ssp245,2030,species,Crossoptilon mantchuricum,1.68141174316406
ssp245,2030,species,Curruca curruca,1.94701015949249
ssp245,2030,species,Cyanistes cyanus,2.10052084922791
ssp245,2030,species,Cyanoderma pyrrhops,1.28567636013031
ssp245,2030,species,Cygnus cygnus,2.13595700263977
ssp245,2030,species,Cygnus olor,1.88401973247528
ssp245,2030,species,Cyornis glaucicomans,1.56345415115356
ssp245,2030,species,Cyornis hainanus,1.36752116680145
ssp245,2030,species,Cyornis rubeculoides,1.19574928283691
ssp245,2030,species,Delichon dasypus,1.64860641956329
ssp245,2030,species,Dendrocitta formosae,1.48110032081604
ssp245,2030,species,Dendrocopos hyperythrus,1.57864010334015
ssp245,2030,species,Dendrocygna javanica,1.45812952518463
ssp245,2030,species,Dicaeum cruentatum,1.41212332248688
ssp245,2030,species,Dicaeum ignipectus,1.49036824703217
ssp245,2030,species,Dicaeum minullum,1.47651696205139
ssp245,2030,species,Dicrurus annectens,1.30087518692017
ssp245,2030,species,Dicrurus hottentottus,1.52818858623505
ssp245,2030,species,Dicrurus remifer,1.31819128990173
ssp245,2030,species,Egretta eulophotes,1.83449745178223
ssp245,2030,species,Egretta garzetta,1.55380213260651
ssp245,2030,species,Elachura formosa,1.36100459098816
ssp245,2030,species,Elanus caeruleus,1.47570383548737
ssp245,2030,species,Emberiza buchanani,2.01589941978455
ssp245,2030,species,Emberiza citrinella,2.14000582695007
ssp245,2030,species,Emberiza elegans,1.83368527889252
ssp245,2030,species,Emberiza godlewskii,1.81628704071045
ssp245,2030,species,Emberiza hortulana,2.19435691833496
ssp245,2030,species,Emberiza leucocephalos,2.02851271629334
ssp245,2030,species,Emberiza pallasi,2.24492263793945
ssp245,2030,species,Emberiza pusilla,2.17692375183105
ssp245,2030,species,Emberiza rustica,2.07728505134583
ssp245,2030,species,Emberiza siemsseni,1.63974297046661
ssp245,2030,species,Emberiza yessoensis,2.20076608657837
ssp245,2030,species,Enicurus leschenaulti,1.51880729198456
ssp245,2030,species,Enicurus maculatus,1.3979229927063
ssp245,2030,species,Enicurus schistaceus,1.44571661949158
ssp245,2030,species,Erpornis zantholeuca,1.39879500865936
ssp245,2030,species,Erythrogenys hypoleucos,1.37636840343475
ssp245,2030,species,Eudynamys scolopaceus,1.50950348377228
ssp245,2030,species,Eumyias thalassinus,1.50225126743317
ssp245,2030,species,Falco cherrug,1.89316427707672
ssp245,2030,species,Falco severus,1.35467600822449
ssp245,2030,species,Ficedula albicilla,2.25520920753479
ssp245,2030,species,Ficedula elisae,1.72470843791962
ssp245,2030,species,Ficedula erithacus,1.55460286140442
ssp245,2030,species,Ficedula hyperythra,1.42066025733948
ssp245,2030,species,Ficedula mugimaki,2.1568751335144
ssp245,2030,species,Ficedula strophiata,1.52280807495117
ssp245,2030,species,Ficedula superciliaris,1.54737222194672
ssp245,2030,species,Ficedula tricolor,1.51784145832062
ssp245,2030,species,Fringilla coelebs,2.08794212341309
ssp245,2030,species,Fringilla montifringilla,2.10150551795959
ssp245,2030,species,Galerida cristata,1.89443421363831
ssp245,2030,species,Gallicrex cinerea,1.60500741004944
ssp245,2030,species,Garrulax canorus,1.53537678718567
ssp245,2030,species,Garrulax maesi,1.50860297679901
ssp245,2030,species,Garrulax monileger,1.40949618816376
ssp245,2030,species,Gavia arctica,2.13071727752686
ssp245,2030,species,Gelochelidon nilotica,1.82852256298065
ssp245,2030,species,Geokichla citrina,1.44166004657745
ssp245,2030,species,Glaucidium cuculoides,1.5027334690094
ssp245,2030,species,Gorsachius melanolophus,1.32408559322357
ssp245,2030,species,Gracupica nigricollis,1.40847039222717
ssp245,2030,species,Grandala coelicolor,1.68023431301117
ssp245,2030,species,Grus japonensis,2.21202826499939
ssp245,2030,species,Grus monacha,2.26802158355713
ssp245,2030,species,Grus nigricollis,1.73046541213989
ssp245,2030,species,Gypaetus barbatus,1.78277540206909
ssp245,2030,species,Gyps himalayensis,1.74226748943329
ssp245,2030,species,Halcyon coromanda,1.79385149478912
ssp245,2030,species,Halcyon pileata,1.56683218479157
ssp245,2030,species,Halcyon smyrnensis,1.37386679649353
ssp245,2030,species,Haliaeetus leucoryphus,1.18258917331696
ssp245,2030,species,Harpactes wardi,1.35577392578125
ssp245,2030,species,Helopsaltes certhiola,2.05450820922852
ssp245,2030,species,Helopsaltes pryeri,2.01272320747376
ssp245,2030,species,Hemiprocne coronata,1.25017631053925
ssp245,2030,species,Hemitesia pallidipes,1.29067063331604
ssp245,2030,species,Hemixos castanonotus,1.43699812889099
ssp245,2030,species,Heterophasia desgodinsi,1.44003367424011
ssp245,2030,species,Heteroxenicus stellatus,1.38997209072113
ssp245,2030,species,Hieraaetus pennatus,2.10992932319641
ssp245,2030,species,Hierococcyx nisicolor,1.42187190055847
ssp245,2030,species,Hirundapus caudacutus,1.91796040534973
ssp245,2030,species,Hirundo rustica,1.80481362342834
ssp245,2030,species,Histrionicus histrionicus,2.23073363304138
ssp245,2030,species,Hydrocoloeus minutus,2.14043164253235
ssp245,2030,species,Hydrophasianus chirurgus,1.47454154491425
ssp245,2030,species,Hydroprogne caspia,1.68768298625946
ssp245,2030,species,Hypothymis azurea,1.3872492313385
ssp245,2030,species,Hypsipetes leucocephalus,1.50126469135284
ssp245,2030,species,Ianthocincla lunulata,1.59208405017853
ssp245,2030,species,Ibidorhyncha struthersii,1.7337566614151
ssp245,2030,species,Ictinaetus malaiensis,1.40207839012146
ssp245,2030,species,Iduna caligata,2.18014240264893
ssp245,2030,species,Indicator xanthonotus,1.30257511138916
ssp245,2030,species,Ixobrychus cinnamomeus,1.54425060749054
ssp245,2030,species,Ixobrychus eurhythmus,1.82117938995361
ssp245,2030,species,Ixobrychus minutus,2.02346062660217
ssp245,2030,species,Ixos mcclellandii,1.44734048843384
ssp245,2030,species,Ketupa flavipes,1.53097438812256
ssp245,2030,species,Lalage melaschistos,1.53620433807373
ssp245,2030,species,Lanius borealis,2.16259765625
ssp245,2030,species,Lanius collurioides,1.37551653385162
ssp245,2030,species,Lanius isabellinus,1.95789611339569
ssp245,2030,species,Lanius schach,1.52992272377014
ssp245,2030,species,Lanius sphenocercus,2.05996203422546
ssp245,2030,species,Lanius tephronotus,1.60812497138977
ssp245,2030,species,Larus crassirostris,1.58462464809418
ssp245,2030,species,Larvivora brunnea,1.55774688720703
ssp245,2030,species,Larvivora cyane,2.18340277671814
ssp245,2030,species,Leptopoecile elegans,1.71761012077332
ssp245,2030,species,Leptoptilos javanicus,1.33059966564178
ssp245,2030,species,Limnodromus semipalmatus,2.21228790283203
ssp245,2030,species,Limosa limosa,2.18751525878906
ssp245,2030,species,Linaria cannabina,2.10864186286926
ssp245,2030,species,Locustella davidi,2.19400238990784
ssp245,2030,species,Locustella mandelli,1.44879448413849
ssp245,2030,species,Lonchura striata,1.48634552955627
ssp245,2030,species,Lophotriorchis kienerii,1.19642663002014
ssp245,2030,species,Lophura leucomelanos,1.3504501581192
ssp245,2030,species,Lophura nycthemera,1.36703372001648
ssp245,2030,species,Loxia curvirostra,1.9372239112854
ssp245,2030,species,Macropygia unchall,1.43399608135223
ssp245,2030,species,Mareca falcata,2.22951745986938
ssp245,2030,species,Megaceryle lugubris,1.53899729251862
ssp245,2030,species,Melanitta fusca,2.13192319869995
ssp245,2030,species,Melanitta stejnegeri,2.26505374908447
ssp245,2030,species,Melanochlora sultanea,1.32233130931854
ssp245,2030,species,Mergus serrator,2.21060705184937
ssp245,2030,species,Merops philippinus,1.32819640636444
ssp245,2030,species,Mixornis gularis,1.29364764690399
ssp245,2030,species,Monticola gularis,2.14645504951477
ssp245,2030,species,Monticola rufiventris,1.4998813867569
ssp245,2030,species,Monticola solitarius,1.67753267288208
ssp245,2030,species,Motacilla citreola,1.84971964359283
ssp245,2030,species,Moupinia poecilotis,1.58436048030853
ssp245,2030,species,Muscicapa dauurica,2.18112683296204
ssp245,2030,species,Muscicapa ferruginea,1.51470601558685
ssp245,2030,species,Muscicapa muttui,1.48466646671295
ssp245,2030,species,Mycerobas affinis,1.56302106380463
ssp245,2030,species,Mycerobas carnipes,1.69971001148224
ssp245,2030,species,Myiomela leucura,1.48124492168427
ssp245,2030,species,Myophonus caeruleus,1.56787347793579
ssp245,2030,species,Netta rufina,2.0711944103241
ssp245,2030,species,Niltava davidi,1.46913778781891
ssp245,2030,species,Niltava grandis,1.28721582889557
ssp245,2030,species,Niltava macgrigoriae,1.35143899917603
ssp245,2030,species,Niltava sundara,1.52784740924835
ssp245,2030,species,Ninox japonica,1.7633101940155
ssp245,2030,species,Nipponia nippon,1.67774331569672
ssp245,2030,species,Nisaetus nipalensis,1.40538597106934
ssp245,2030,species,Numenius madagascariensis,2.22339701652527
ssp245,2030,species,Nycticorax nycticorax,1.59192168712616
ssp245,2030,species,Oenanthe deserti,1.88655352592468
ssp245,2030,species,Oenanthe oenanthe,2.00986385345459
ssp245,2030,species,Onychoprion anaethetus,1.26974725723267
ssp245,2030,species,Oriolus oriolus,2.0814950466156
ssp245,2030,species,Otus lettia,1.48393964767456
ssp245,2030,species,Otus semitorques,1.89861798286438
ssp245,2030,species,Otus spilocephalus,1.42042422294617
ssp245,2030,species,Oxyura leucocephala,1.93014895915985
ssp245,2030,species,Panurus biarmicus,1.9866304397583
ssp245,2030,species,Paradoxornis guttaticollis,1.464280128479
ssp245,2030,species,Paradoxornis heudei,1.70524036884308
ssp245,2030,species,Parayuhina diademata,1.50064969062805
ssp245,2030,species,Pardaliparus venustulus,1.61128854751587
ssp245,2030,species,Parus monticolus,1.55546545982361
ssp245,2030,species,Passer cinnamomeus,1.5794882774353
ssp245,2030,species,Passer domesticus,2.05217885971069
ssp245,2030,species,Passer hispaniolensis,2.04962921142578
ssp245,2030,species,Pelecanus crispus,1.90766417980194
ssp245,2030,species,Pellorneum tickelli,1.30525696277618
ssp245,2030,species,Perdix hodgsoniae,1.69685828685761
ssp245,2030,species,Pericrocotus cantonensis,1.53887093067169
ssp245,2030,species,Pericrocotus divaricatus,2.19653606414795
ssp245,2030,species,Pericrocotus ethologus,1.59294068813324
ssp245,2030,species,Pericrocotus solaris,1.41442930698395
ssp245,2030,species,Periparus rubidiventris,1.6602977514267
ssp245,2030,species,Pernis ptilorhynchus,2.01457381248474
ssp245,2030,species,Phasianus colchicus,1.81504058837891
ssp245,2030,species,Phoenicurus erythronotus,1.98867690563202
ssp245,2030,species,Phoenicurus frontalis,1.6639244556427
ssp245,2030,species,Phoenicurus leucocephalus,1.62661981582642
ssp245,2030,species,Phoenicurus ochruros,1.82594406604767
ssp245,2030,species,Phoenicurus schisticeps,1.62717890739441
ssp245,2030,species,Phylloscopus affinis,1.62097060680389
ssp245,2030,species,Phylloscopus burkii,1.42376244068146
ssp245,2030,species,Phylloscopus cantator,1.26194679737091
ssp245,2030,species,Phylloscopus castaniceps,1.47596192359924
ssp245,2030,species,Phylloscopus claudiae,1.69318878650665
ssp245,2030,species,Phylloscopus coronatus,1.95355880260468
ssp245,2030,species,Phylloscopus emeiensis,1.56081759929657
ssp245,2030,species,Phylloscopus intermedius,1.43542468547821
ssp245,2030,species,Phylloscopus magnirostris,1.52552402019501
ssp245,2030,species,Phylloscopus ogilviegranti,1.43678402900696
ssp245,2030,species,Phylloscopus omeiensis,1.59770977497101
ssp245,2030,species,Phylloscopus pulcher,1.50894200801849
ssp245,2030,species,Phylloscopus ricketti,1.55795514583588
ssp245,2030,species,Phylloscopus soror,1.620490193367
ssp245,2030,species,Phylloscopus subaffinis,1.60113263130188
ssp245,2030,species,Phylloscopus tenellipes,2.1282434463501
ssp245,2030,species,Phylloscopus tephrocephalus,1.54493892192841
ssp245,2030,species,Phylloscopus yunnanensis,1.71462857723236
ssp245,2030,species,Picumnus innominatus,1.50991213321686
ssp245,2030,species,Picus chlorolophus,1.32493054866791
ssp245,2030,species,Pitta nympha,1.51721489429474
ssp245,2030,species,Platalea minor,1.87573063373566
ssp245,2030,species,Pnoepyga immaculata,1.37640035152435
ssp245,2030,species,Podiceps auritus,2.04748153686523
ssp245,2030,species,Podiceps grisegena,2.1989529132843
ssp245,2030,species,Podiceps nigricollis,2.09967970848084
ssp245,2030,species,Podoces biddulphi,1.94832038879395
ssp245,2030,species,Pomatorhinus schisticeps,1.17424190044403
ssp245,2030,species,Pomatorhinus superciliaris,1.2530745267868
ssp245,2030,species,Prinia atrogularis,1.24593389034271
ssp245,2030,species,Prinia flaviventris,1.26274681091309
ssp245,2030,species,Prinia inornata,1.50023245811462
ssp245,2030,species,Prunella collaris,1.85667419433594
ssp245,2030,species,Prunella himalayana,1.92787504196167
ssp245,2030,species,Prunella immaculata,1.64590990543365
ssp245,2030,species,Prunella montanella,2.22853994369507
ssp245,2030,species,Prunella strophiata,1.61982178688049
ssp245,2030,species,Psarisomus dalhousiae,1.26893150806427
ssp245,2030,species,Pseudopodoces humilis,1.7151153087616
ssp245,2030,species,Psilopogon faber,1.4296966791153
ssp245,2030,species,Psilopogon virens,1.44525003433228
ssp245,2030,species,Pterorhinus berthemyi,1.55880677700043
ssp245,2030,species,Pterorhinus lanceolatus,1.51744270324707
ssp245,2030,species,Pterorhinus pectoralis,1.54974591732025
ssp245,2030,species,Pterorhinus sannio,1.4924064874649
ssp245,2030,species,Pteruthius rufiventer,1.28369951248169
ssp245,2030,species,Pteruthius xanthochlorus,1.48126566410065
ssp245,2030,species,Ptyonoprogne rupestris,1.7978857755661
ssp245,2030,species,Pycnonotus aurigaster,1.4357385635376
ssp245,2030,species,Pycnonotus jocosus,1.36334919929504
ssp245,2030,species,Pycnonotus sinensis,1.57361423969269
ssp245,2030,species,Pycnonotus xanthorrhous,1.49242889881134
ssp245,2030,species,Pyrrhula erythaca,1.58070242404938
ssp245,2030,species,Pyrrhula nipalensis,1.44852042198181
ssp245,2030,species,Rallina eurizonoides,1.26709890365601
ssp245,2030,species,Rallus aquaticus,1.81137156486511
ssp245,2030,species,Recurvirostra avosetta,2.15903234481812
ssp245,2030,species,Regulus regulus,1.71545648574829
ssp245,2030,species,Remiz consobrinus,2.11679148674011
ssp245,2030,species,Remiz coronatus,2.0549795627594
ssp245,2030,species,Rhodospiza obsoleta,1.94943761825562
ssp245,2030,species,Riparia riparia,2.11951613426209
ssp245,2030,species,Rubigula flaviventris,1.3266224861145
ssp245,2030,species,Sasia ochracea,1.30908143520355
ssp245,2030,species,Saxicola ferreus,1.51891136169434
ssp245,2030,species,Sitta cinnamoventris,1.28628301620483
ssp245,2030,species,Sitta formosa,1.28015029430389
ssp245,2030,species,Sitta villosa,1.83611357212067
ssp245,2030,species,Sittiparus varius,2.03071975708008
ssp245,2030,species,Spilopelia chinensis,1.53511440753937
ssp245,2030,species,Spilopelia senegalensis,1.88577437400818
ssp245,2030,species,Spilornis cheela,1.41610050201416
ssp245,2030,species,Spinus spinus,2.23367476463318
ssp245,2030,species,Spizixos semitorques,1.54792296886444
ssp245,2030,species,Spodiopsar cineraceus,1.98430442810059
ssp245,2030,species,Spodiopsar sericeus,1.52259314060211
ssp245,2030,species,Stachyris humei,1.2493804693222
ssp245,2030,species,Staphida torqueola,1.50062394142151
ssp245,2030,species,Streptopelia decaocto,1.84372735023499
ssp245,2030,species,Sturnia sinensis,1.46643090248108
ssp245,2030,species,Sturnus vulgaris,2.01308703422546
ssp245,2030,species,Suthora fulvifrons,1.47793889045715
ssp245,2030,species,Syrmaticus humiae,1.30197489261627
ssp245,2030,species,Syrmaticus reevesii,1.60419976711273
ssp245,2030,species,Syrrhaptes paradoxus,2.09608840942383
ssp245,2030,species,Tarsiger chrysaeus,1.46554100513458
ssp245,2030,species,Tarsiger indicus,1.4381582736969
ssp245,2030,species,Temnurus temnurus,1.28096735477448
ssp245,2030,species,Tephrodornis virgatus,1.42711496353149
ssp245,2030,species,Thalasseus bergii,1.34062790870667
ssp245,2030,species,Timalia pileata,1.37825751304626
ssp245,2030,species,Tragopan caboti,1.4745557308197
ssp245,2030,species,Tragopan temminckii,1.5289900302887
ssp245,2030,species,Treron curvirostra,1.28076827526093
ssp245,2030,species,Treron sieboldii,1.50897800922394
ssp245,2030,species,Treron sphenurus,1.36269855499268
ssp245,2030,species,Turdus boulboul,1.33291804790497
ssp245,2030,species,Turdus cardis,1.57403194904327
ssp245,2030,species,Turdus feae,1.69723498821259
ssp245,2030,species,Turdus mandarinus,1.55222046375275
ssp245,2030,species,Turdus pilaris,2.23181748390198
ssp245,2030,species,Turdus rubrocanus,1.65772616863251
ssp245,2030,species,Turdus ruficollis,1.98387026786804
ssp245,2030,species,Turdus viscivorus,2.03025698661804
ssp245,2030,species,Turnix suscitator,1.37827217578888
ssp245,2030,species,Tyto longimembris,1.47636222839355
ssp245,2030,species,Urile pelagicus,1.77742755413055
ssp245,2030,species,Urosphena squameiceps,2.13220834732056
ssp245,2030,species,Vanellus cinereus,2.14550518989563
ssp245,2030,species,Vanellus indicus,1.26565289497376
ssp245,2030,species,Vanellus vanellus,2.09126925468445
ssp245,2030,species,Yuhina nigrimenta,1.48311460018158
ssp245,2030,species,Zoothera dixoni,1.42617213726044
ssp245,2030,species,Zoothera mollissima,1.60016000270844
ssp245,2030,species,Zoothera monticola,1.21682715415955
ssp245,2030,species,Zosterops erythropleurus,2.1206202507019
ssp245,2050,province,Beijing,2.56018877029419
ssp245,2050,province,Tianjin,2.53640365600586
ssp245,2050,province,Hebei,2.52467584609985
ssp245,2050,province,Shanxi,2.53513145446777
ssp245,2050,province,Inner Mongolia,3.0021026134491
ssp245,2050,province,Liaoning,2.75998330116272
ssp245,2050,province,Jilin,2.99122858047485
ssp245,2050,province,Heilongjiang,3.124831199646
ssp245,2050,province,Shanghai,2.23293924331665
ssp245,2050,province,Jiangsu,2.30356931686401
ssp245,2050,province,Zhejiang,2.30314540863037
ssp245,2050,province,Anhui,2.37002205848694
ssp245,2050,province,Fujian,2.15581846237183
ssp245,2050,province,Jiangxi,2.29454755783081
ssp245,2050,province,Shandong,2.37739229202271
ssp245,2050,province,Henan,2.39943885803223
ssp245,2050,province,Hubei,2.43682336807251
ssp245,2050,province,Hunan,2.32640409469605
ssp245,2050,province,Guangdong,2.01422023773193
ssp245,2050,province,Guangxi,2.17026543617249
ssp245,2050,province,Hainan,1.8448748588562
ssp245,2050,province,Chongqing,2.48263645172119
ssp245,2050,province,Sichuan,2.42275834083557
ssp245,2050,province,Guizhou,2.30414175987244
ssp245,2050,province,Yunnan,1.99190711975098
ssp245,2050,province,Tibet,2.58267545700073
ssp245,2050,province,Shaanxi,2.61154651641846
ssp245,2050,province,Gansu,2.81643080711365
ssp245,2050,province,Qinghai,2.60923671722412
ssp245,2050,province,Ningxia,2.83256459236145
ssp245,2050,province,Xinjiang,2.97485733032227
ssp245,2050,province,Taiwan,1.80346357822418
ssp245,2050,province,Hong Kong,1.92131495475769
ssp245,2050,province,Macau,
ssp245,2050,species,Abroscopus albogularis,2.22071671485901
ssp245,2050,species,Accipiter gularis,3.01389074325562
ssp245,2050,species,Accipiter soloensis,2.42288851737976
ssp245,2050,species,Accipiter trivirgatus,1.92547678947449
ssp245,2050,species,Accipiter virgatus,2.19708824157715
ssp245,2050,species,Acridotheres cristatellus,2.2593297958374
ssp245,2050,species,Acridotheres tristis,2.16799163818359
ssp245,2050,species,Acrocephalus agricola,3.01367020606995
ssp245,2050,species,Acrocephalus bistrigiceps,2.78311157226563
ssp245,2050,species,Acrocephalus concinens,2.42392349243164
ssp245,2050,species,Acrocephalus orientalis,2.76778030395508
ssp245,2050,species,Acrocephalus tangorum,3.04623126983643
ssp245,2050,species,Aegithalos bonvaloti,2.14869952201843
ssp245,2050,species,Aegithalos caudatus,3.06269693374634
ssp245,2050,species,Aegithalos concinnus,2.27487969398499
ssp245,2050,species,Aegithalos fuliginosus,2.41438436508179
ssp245,2050,species,Aerodramus brevirostris,2.22932124137878
ssp245,2050,species,Aethopyga christinae,1.84477186203003
ssp245,2050,species,Aethopyga gouldiae,2.3332622051239
ssp245,2050,species,Agropsar sturninus,2.8780734539032
ssp245,2050,species,Aix galericulata,3.02079510688782
ssp245,2050,species,Alauda gulgula,2.42407155036926
ssp245,2050,species,Alaudala cheleensis,2.84060263633728
ssp245,2050,species,Alcedo hercules,1.95036935806274
ssp245,2050,species,Alcippe morrisonia,2.24722981452942
ssp245,2050,species,Amaurornis phoenicurus,2.26009917259216
ssp245,2050,species,Anastomus oscitans,2.0938036441803
ssp245,2050,species,Anser anser,3.09920215606689
ssp245,2050,species,Anser fabalis,3.13574600219727
ssp245,2050,species,Anser indicus,2.76174592971802
ssp245,2050,species,Anthus godlewskii,3.06611013412476
ssp245,2050,species,Anthus gustavi,3.14014291763306
ssp245,2050,species,Anthus richardi,2.73101353645325
ssp245,2050,species,Anthus roseatus,2.57458233833313
ssp245,2050,species,Anthus trivialis,3.01573872566223
ssp245,2050,species,Aquila fasciata,2.15743923187256
ssp245,2050,species,Aquila heliaca,3.10665512084961
ssp245,2050,species,Ardea intermedia,2.24277257919312
ssp245,2050,species,Ardea purpurea,2.45854687690735
ssp245,2050,species,Ardenna pacifica,2.01223087310791
ssp245,2050,species,Artamus fuscus,2.01579785346985
