species,year,n_cells,baseline,annual_temp,temp_native_anom
Onychoprion anaethetus,2019,31,20.9556827545166,22.2861824035645,1.33049964904785
Oriolus oriolus,2019,192,3.03185987472534,4.3471736907959,1.31531381607056
Otus lettia,2019,878,17.5054512023926,18.4359378814697,0.930486679077148
Otus semitorques,2019,542,7.6100811958313,8.92336940765381,1.31328821182251
Otus spilocephalus,2019,561,16.5144157409668,17.515474319458,1.00105857849121
Oxyura leucocephala,2019,149,5.72699737548828,7.2623085975647,1.53531122207642
Panurus biarmicus,2019,1831,4.12009954452515,5.30407285690308,1.18397331237793
Paradoxornis guttaticollis,2019,448,16.6616554260254,17.6192646026611,0.957609176635742
Paradoxornis heudei,2019,323,12.1314287185669,13.3626585006714,1.23122978210449
Parayuhina diademata,2019,471,13.0819683074951,13.9366512298584,0.854682922363281
Pardaliparus venustulus,2019,704,13.5442533493042,14.4550695419312,0.910816192626953
Parus monticolus,2019,628,12.7628221511841,13.5483703613281,0.785548210144043
Passer cinnamomeus,2019,1562,12.8010911941528,13.7411212921143,0.940030097961426
Passer domesticus,2019,750,0.82120680809021,2.04237413406372,1.22116732597351
Passer hispaniolensis,2019,153,4.25698804855347,5.69497489929199,1.43798685073853
Pelecanus crispus,2019,151,0.737479865550995,1.59740567207336,0.859925806522369
Pellorneum tickelli,2019,96,18.7574138641357,19.8012676239014,1.04385375976563
Perdix hodgsoniae,2019,460,-1.68631982803345,-1.08773124217987,0.598588585853577
Pericrocotus cantonensis,2019,816,16.4538898468018,17.3126621246338,0.858772277832031
Pericrocotus divaricatus,2019,132,2.67148590087891,3.93825602531433,1.26677012443542
Pericrocotus ethologus,2019,1120,10.0661602020264,10.9511766433716,0.885016441345215
Pericrocotus solaris,2019,630,17.9055347442627,18.8692760467529,0.963741302490234
Periparus rubidiventris,2019,406,1.0057018995285,1.62068200111389,0.614980101585388
Pernis ptilorhynchus,2019,832,3.53393316268921,4.74388694763184,1.20995378494263
Phasianus colchicus,2019,2329,8.38204383850098,9.4696159362793,1.08757209777832
Phoenicurus erythronotus,2019,302,4.4462628364563,5.85530138015747,1.40903854370117
Phoenicurus frontalis,2019,923,4.79591703414917,5.45742797851563,0.661510944366455
Phoenicurus leucocephalus,2019,1426,7.7376446723938,8.51457977294922,0.77693510055542
Phoenicurus ochruros,2019,2263,3.26384401321411,4.19247627258301,0.928632259368896
Phoenicurus schisticeps,2019,406,3.07463383674622,3.75366115570068,0.679027318954468
Phylloscopus affinis,2019,666,5.29091310501099,5.94681978225708,0.655906677246094
Phylloscopus burkii,2019,33,2.90200233459473,3.43441152572632,0.532409191131592
Phylloscopus cantator,2019,105,15.6603422164917,16.4987449645996,0.83840274810791
Phylloscopus castaniceps,2019,632,16.0546073913574,16.9090442657471,0.854436874389648
Phylloscopus claudiae,2019,522,9.88924694061279,10.7757863998413,0.886539459228516
Phylloscopus coronatus,2019,414,6.72929191589356,7.62093162536621,0.891639709472656
Phylloscopus emeiensis,2019,22,12.370792388916,13.2330083847046,0.862215995788574
Phylloscopus intermedius,2019,134,14.0922756195068,14.8350667953491,0.742791175842285
Phylloscopus magnirostris,2019,214,6.5604043006897,7.255126953125,0.694722652435303
Phylloscopus ogilviegranti,2019,381,17.7375507354736,18.7450294494629,1.00747871398926
Phylloscopus omeiensis,2019,138,10.2660341262817,10.9305744171143,0.66454029083252
Phylloscopus pulcher,2019,413,7.9857611656189,8.7868709564209,0.801109790802002
Phylloscopus ricketti,2019,676,15.3157758712769,16.1354598999023,0.819684028625488
Phylloscopus soror,2019,245,13.625864982605,14.35484790802,0.728982925415039
Phylloscopus subaffinis,2019,1013,11.5190992355347,12.2822513580322,0.763152122497559
Phylloscopus tenellipes,2019,259,4.56703424453735,5.92976188659668,1.36272764205933
Phylloscopus tephrocephalus,2019,281,12.0046453475952,12.7638549804688,0.759209632873535
Phylloscopus yunnanensis,2019,215,8.02978324890137,9.00450801849365,0.974724769592285
Picumnus innominatus,2019,1093,15.3501920700073,16.2241096496582,0.873917579650879
Picus chlorolophus,2019,236,18.3902645111084,19.3876705169678,0.997406005859375
Pitta nympha,2019,314,17.3351917266846,18.4155712127686,1.08037948608398
Platalea minor,2019,6,9.52713203430176,10.8142127990723,1.28708076477051
Pnoepyga immaculata,2019,5,5.88570213317871,6.50150012969971,0.615797996520996
Podiceps auritus,2019,229,0.136366680264473,1.51925802230835,1.38289134204388
Podiceps grisegena,2019,136,1.74304449558258,2.9779999256134,1.23495543003082
Podiceps nigricollis,2019,481,3.37681865692139,4.826171875,1.44935321807861
Podoces biddulphi,2019,276,11.4326000213623,12.691517829895,1.25891780853271
Pomatorhinus schisticeps,2019,30,17.0419483184814,17.5484085083008,0.506460189819336
Pomatorhinus superciliaris,2019,107,15.5741310119629,16.3749694824219,0.800838470458984
Prinia atrogularis,2019,41,13.7463512420654,14.3162393569946,0.569888114929199
Prinia flaviventris,2019,82,19.0294494628906,20.101676940918,1.07222747802734
Prinia inornata,2019,815,17.7829418182373,18.671422958374,0.888481140136719
Prunella collaris,2019,2078,0.881721675395966,1.7957649230957,0.914043247699738
Prunella himalayana,2019,208,-0.780707001686096,0.655637383460999,1.43634438514709
Prunella immaculata,2019,328,2.3754723072052,3.06721258163452,0.691740274429321
Prunella montanella,2019,35,-4.01745891571045,-2.85859942436218,1.15885949134827
Prunella strophiata,2019,581,4.8185076713562,5.5009822845459,0.682474613189697
Psarisomus dalhousiae,2019,108,17.168399810791,18.1327972412109,0.964397430419922
Pseudopodoces humilis,2019,999,-2.24323654174805,-1.60773551464081,0.635501027107239
Psilopogon faber,2019,43,19.2454166412354,19.9726047515869,0.727188110351563
Psilopogon virens,2019,727,16.4328498840332,17.4120025634766,0.979152679443359
Pterorhinus berthemyi,2019,335,15.9220361709595,16.716890335083,0.794854164123535
Pterorhinus lanceolatus,2019,830,14.0311040878296,14.8672285079956,0.836124420166016
Pterorhinus pectoralis,2019,584,16.4923286437988,17.3230934143066,0.830764770507813
Pterorhinus sannio,2019,723,16.5131092071533,17.414192199707,0.901082992553711
Pteruthius rufiventer,2019,90,13.7090368270874,14.4801530838013,0.771116256713867
Pteruthius xanthochlorus,2019,307,10.3232049942017,11.117582321167,0.794377326965332
Ptyonoprogne rupestris,2019,1954,5.37436962127686,6.38831472396851,1.01394510269165
Pycnonotus aurigaster,2019,572,17.6714363098145,18.667610168457,0.996173858642578
Pycnonotus jocosus,2019,415,18.2223873138428,19.2384967803955,1.01610946655273
Pycnonotus sinensis,2019,1342,15.0544948577881,16.0686721801758,1.0141773223877
Pycnonotus xanthorrhous,2019,700,14.8906507492065,15.8182649612427,0.927614212036133
Pyrrhula erythaca,2019,897,8.99915409088135,9.80541133880615,0.806257247924805
Pyrrhula nipalensis,2019,747,14.819185256958,15.761477470398,0.942292213439941
Rallina eurizonoides,2019,152,20.1719455718994,21.2603511810303,1.08840560913086
Rallus aquaticus,2019,1224,2.42764139175415,3.3570671081543,0.929425716400146
Recurvirostra avosetta,2019,698,1.33939504623413,2.64008355140686,1.30068850517273
Regulus regulus,2019,930,7.1307168006897,7.93079042434692,0.800073623657227
Remiz consobrinus,2019,558,3.35002541542053,4.67762660980225,1.32760119438171
Remiz coronatus,2019,191,2.46915340423584,3.73499894142151,1.26584553718567
Rhodospiza obsoleta,2019,720,5.24223470687866,6.25387287139893,1.01163816452026
Riparia riparia,2019,784,2.64866471290588,3.97437453269959,1.3257098197937
Rubigula flaviventris,2019,174,18.7557125091553,19.8214874267578,1.06577491760254
Sasia ochracea,2019,132,19.0419464111328,20.010425567627,0.968479156494141
Saxicola ferreus,2019,1085,14.6986656188965,15.5651226043701,0.866456985473633
Sitta cinnamoventris,2019,123,17.082124710083,18.1476364135742,1.06551170349121
Sitta formosa,2019,141,15.951807975769,16.9140529632568,0.962244987487793
Sitta villosa,2019,798,6.09239196777344,7.16114139556885,1.06874942779541
Sittiparus varius,2019,82,5.76430416107178,7.12490940093994,1.36060523986816
Spilopelia chinensis,2019,1413,14.8436107635498,15.8164215087891,0.972810745239258
Spilopelia senegalensis,2019,168,3.82531929016113,5.38153982162476,1.55622053146362
Spilornis cheela,2019,652,17.436824798584,18.4598255157471,1.02300071716309
Spinus spinus,2019,295,-0.596706986427307,0.595647692680359,1.19235467910767
Spizixos semitorques,2019,944,16.026798248291,16.9000473022461,0.873249053955078
Spodiopsar cineraceus,2019,1439,4.32776212692261,5.52357149124146,1.19580936431885
Spodiopsar sericeus,2019,692,17.4629497528076,18.3479423522949,0.884992599487305
Stachyris humei,2019,39,13.5445995330811,14.0752754211426,0.530675888061523
Staphida torqueola,2019,740,17.3425159454346,18.2474994659424,0.904983520507812
Streptopelia decaocto,2019,1819,7.51734828948975,8.65957069396973,1.14222240447998
Sturnia sinensis,2019,305,19.1309833526611,20.0839424133301,0.952959060668945
Sturnus vulgaris,2019,253,4.91895532608032,6.29076147079468,1.37180614471436
Suthora fulvifrons,2019,136,9.14953327178955,9.8743839263916,0.724850654602051
Syrmaticus humiae,2019,108,16.9307231903076,18.0609149932861,1.13019180297852
Syrmaticus reevesii,2019,256,14.2624092102051,14.9207525253296,0.658343315124512
Syrrhaptes paradoxus,2019,1270,4.20923328399658,5.51793098449707,1.30869770050049
Tarsiger chrysaeus,2019,217,7.12873888015747,7.888671875,0.759932994842529
Tarsiger indicus,2019,276,9.35574531555176,10.2395811080933,0.883835792541504
Temnurus temnurus,2019,38,23.8245315551758,25.0146198272705,1.19008827209473
Tephrodornis virgatus,2019,421,19.5108184814453,20.5066452026367,0.995826721191406
Thalasseus bergii,2019,240,22.2157859802246,23.4173583984375,1.20157241821289
Timalia pileata,2019,263,19.225227355957,20.136962890625,0.911735534667969
Tragopan caboti,2019,186,18.5082702636719,19.5847873687744,1.07651710510254
Tragopan temminckii,2019,529,12.6361389160156,13.3717584609985,0.73561954498291
Treron curvirostra,2019,162,18.7455444335938,19.7934303283691,1.04788589477539
Treron sieboldii,2019,645,17.8530445098877,18.7747802734375,0.921735763549805
Treron sphenurus,2019,294,14.4787168502808,15.4650526046753,0.986335754394531
Turdus boulboul,2019,220,17.376407623291,18.3529205322266,0.976512908935547
Turdus cardis,2019,169,15.0351343154907,15.8303079605103,0.795173645019531
Turdus feae,2019,117,7.37936782836914,8.71092033386231,1.33155250549316
Turdus mandarinus,2019,1032,14.7816362380981,15.6537523269653,0.872116088867188
Turdus pilaris,2019,220,-1.74795424938202,-0.555577456951141,1.19237679243088
Turdus rubrocanus,2019,541,5.81288194656372,6.46676540374756,0.653883457183838
Turdus ruficollis,2019,159,2.9576096534729,4.42180919647217,1.46419954299927
Turdus viscivorus,2019,422,4.64524841308594,5.9797534942627,1.33450508117676
Turnix suscitator,2019,455,17.9373970031738,18.9614658355713,1.02406883239746
Tyto longimembris,2019,685,17.7860012054443,18.8113918304443,1.025390625
Urile pelagicus,2019,10,10.4286890029907,11.8093013763428,1.38061237335205
Urosphena squameiceps,2019,112,3.62927651405334,5.00816059112549,1.37888407707214
Vanellus cinereus,2019,279,3.7433602809906,5.06532859802246,1.32196831703186
Vanellus indicus,2019,87,17.6243762969971,18.6701831817627,1.04580688476563
Vanellus vanellus,2019,1111,2.88630080223084,4.22695827484131,1.34065747261047
Yuhina nigrimenta,2019,669,15.0526151657105,15.955099105835,0.902483940124512
Zoothera dixoni,2019,349,11.1787948608398,12.1134414672852,0.934646606445312
Zoothera mollissima,2019,155,2.83340001106262,3.54324150085449,0.70984148979187
Zoothera monticola,2019,41,12.9189081192017,13.3925971984863,0.473689079284668
Zosterops erythropleurus,2019,328,4.62363433837891,5.98844385147095,1.36480951309204
Abroscopus albogularis,2020,562,17.4008522033691,18.2327575683594,0.831905364990234
Accipiter gularis,2020,697,2.65403866767883,4.07186889648438,1.41783022880554
Accipiter soloensis,2020,942,14.6539878845215,15.6554527282715,1.00146484375
Accipiter trivirgatus,2020,174,20.6737785339356,21.5787410736084,0.904962539672852
Accipiter virgatus,2020,846,15.1853485107422,15.9996852874756,0.814336776733398
Acridotheres cristatellus,2020,1081,16.3418083190918,17.234920501709,0.893112182617188
Acridotheres tristis,2020,284,13.0754556655884,14.0441226959229,0.968667030334473
Acrocephalus agricola,2020,581,6.84485864639282,7.86231374740601,1.01745510101318
Acrocephalus bistrigiceps,2020,1280,6.68613195419312,7.93942451477051,1.25329256057739
Acrocephalus concinens,2020,766,13.3816928863525,14.365273475647,0.983580589294434
Acrocephalus orientalis,2020,1446,7.09092283248901,8.32010841369629,1.22918558120728
Acrocephalus tangorum,2020,171,4.11876344680786,5.47447872161865,1.35571527481079
Aegithalos bonvaloti,2020,106,7.6470046043396,8.39833831787109,0.751333713531494
Aegithalos caudatus,2020,754,2.25801730155945,3.69616866111755,1.43815135955811
Aegithalos concinnus,2020,953,15.9409122467041,16.8296222686768,0.888710021972656
Aegithalos fuliginosus,2020,138,9.91040992736816,10.5918350219727,0.681425094604492
Aerodramus brevirostris,2020,603,13.6866846084595,14.4004688262939,0.713784217834473
Aethopyga christinae,2020,23,24.3484706878662,25.4068698883057,1.05839920043945
Aethopyga gouldiae,2020,956,11.0757522583008,11.7861223220825,0.710370063781738
Agropsar sturninus,2020,1131,4.8556547164917,6.09356021881104,1.23790550231934
Aix galericulata,2020,422,3.75636386871338,5.10522985458374,1.34886598587036
Alauda gulgula,2020,1994,9.42479801177979,10.1993618011475,0.774563789367676
Alaudala cheleensis,2020,2390,5.02381753921509,6.05787229537964,1.03405475616455
Alcedo hercules,2020,141,19.7236499786377,20.6126384735107,0.888988494873047
Alcippe morrisonia,2020,975,16.4001846313477,17.2783336639404,0.878149032592773
Amaurornis phoenicurus,2020,1130,16.0147972106934,16.9052448272705,0.890447616577148
Anastomus oscitans,2020,315,16.1227264404297,16.9104633331299,0.787736892700195
Anser anser,2020,936,2.59998202323914,4.01779651641846,1.41781449317932
Anser fabalis,2020,359,-0.232263207435608,1.31710088253021,1.54936408996582
Anser indicus,2020,441,0.791138470172882,1.53694987297058,0.745811402797699
Anthus godlewskii,2020,157,1.22606432437897,2.71233677864075,1.48627245426178
Anthus gustavi,2020,66,2.94458818435669,4.23699855804443,1.29241037368774
Anthus richardi,2020,2788,8.37556171417236,9.48015403747559,1.10459232330322
Anthus roseatus,2020,1911,3.55629634857178,4.26334524154663,0.707048892974854
Anthus trivialis,2020,126,1.94549369812012,3.31311297416687,1.36761927604675
Aquila fasciata,2020,300,19.3407211303711,20.4551677703857,1.11444664001465
Aquila heliaca,2020,183,0.794729292392731,2.36661601066589,1.57188671827316
Ardea intermedia,2020,806,16.9554290771484,17.8527545928955,0.89732551574707
Ardea purpurea,2020,1542,13.773362159729,14.7838191986084,1.01045703887939
Ardenna pacifica,2020,90,21.6581630706787,22.8797397613525,1.22157669067383
Artamus fuscus,2020,275,20.3747119903564,21.2994709014893,0.924758911132812
Asio flammeus,2020,498,0.647581040859222,2.17041683197021,1.52283579111099
Athene noctua,2020,3280,3.76510715484619,4.75039672851563,0.985289573669434
Aviceda jerdoni,2020,64,20.8588600158691,21.6805782318115,0.821718215942383
Aviceda leuphotes,2020,784,15.98646068573,16.80344581604,0.816985130310059
Aythya fuligula,2020,613,0.912497222423553,2.41261506080627,1.50011783838272
Aythya nyroca,2020,348,3.64787364006043,4.94565439224243,1.29778075218201
Bombycilla japonica,2020,93,-2.70986938476563,-1.05038714408875,1.65948224067688
Branta canadensis,2020,19,7.6150541305542,8.91703701019287,1.30198287963867
Bubo nipalensis,2020,362,11.4124135971069,12.1727952957153,0.760381698608398
Bucanetes mongolicus,2020,731,5.15714693069458,6.34979152679443,1.19264459609985
Butastur indicus,2020,481,4.17492294311523,5.49852609634399,1.32360315322876
Cacomantis merulinus,2020,411,19.2106418609619,20.1540203094482,0.943378448486328
Calandrella brachydactyla,2020,400,5.59619903564453,6.86108303070068,1.26488399505615
Calliope obscura,2020,74,8.60147857666016,9.29858493804932,0.69710636138916
Caprimulgus macrurus,2020,78,21.0046348571777,21.8681869506836,0.863552093505859
Carpodacus roborowskii,2020,101,-4.03297138214111,-3.4864616394043,0.546509742736816
Carpodacus vinaceus,2020,535,13.1980676651001,13.9294309616089,0.731363296508789
Cecropis daurica,2020,2623,9.16229629516602,10.1777944564819,1.01549816131592
Centropus bengalensis,2020,607,18.6197357177734,19.6057586669922,0.98602294921875
Cephalopyrus flammiceps,2020,98,11.278489112854,11.9432487487793,0.664759635925293
Certhia familiaris,2020,1518,4.10910701751709,5.33842945098877,1.22932243347168
Certhia himalayana,2020,210,9.42436599731445,10.1541481018066,0.729782104492188
Certhia tianquanensis,2020,46,8.03892517089844,8.5572452545166,0.518320083618164
Ceryle rudis,2020,762,17.6190166473389,18.5608291625977,0.941812515258789
Cettia brunnifrons,2020,409,9.04499340057373,9.67681789398193,0.631824493408203
Cettia castaneocoronata,2020,502,12.0057926177979,12.7225208282471,0.716728210449219
Chalcophaps indica,2020,288,20.4205284118652,21.3713092803955,0.950780868530273
Charadrius atrifrons,2020,1360,-0.0825315490365028,0.604941844940186,0.687473393976688
Charadrius dealbatus,2020,82,22.3581027984619,23.4624710083008,1.10436820983887
Charadrius placidus,2020,860,6.81603288650513,7.99910163879395,1.18306875228882
Charadrius veredus,2020,147,1.37415206432343,2.83919644355774,1.46504437923431
Chlidonias leucopterus,2020,1115,3.61852622032166,4.95472240447998,1.33619618415833
Chlidonias niger,2020,65,2.81934809684753,4.21846961975098,1.39912152290344
Chloris ambigua,2020,297,13.6298961639404,14.4330244064331,0.803128242492676
Chloris sinica,2020,2177,10.1043548583984,11.1297826766968,1.02542781829834
Chrysolophus pictus,2020,410,12.3430995941162,13.0086975097656,0.665597915649414
Ciconia boyciana,2020,141,3.75946140289307,5.15903854370117,1.39957714080811
Ciconia nigra,2020,2186,5.71650981903076,6.88654088973999,1.17003107070923
Circaetus gallicus,2020,228,6.13989019393921,7.44890928268433,1.30901908874512
Circus macrourus,2020,154,2.22476196289063,3.63151407241821,1.40675210952759
Circus spilonotus,2020,631,1.43180251121521,2.90262699127197,1.47082448005676
Cisticola exilis,2020,521,18.3237705230713,19.3179969787598,0.994226455688477
Cisticola juncidis,2020,1233,15.9261827468872,16.867618560791,0.941435813903809
Clamator coromandus,2020,1069,16.5760765075684,17.4788780212402,0.902801513671875
Clanga clanga,2020,567,1.82915771007538,3.25636696815491,1.42720925807953
Columba oenas,2020,147,1.89062237739563,3.09851884841919,1.20789647102356
Copsychus saularis,2020,1011,16.2842559814453,17.1536064147949,0.869350433349609
Coracias garrulus,2020,83,1.71752464771271,3.09525680541992,1.37773215770721
Coturnicops exquisitus,2020,412,0.116188421845436,1.64914381504059,1.53295539319515
Crex crex,2020,149,1.68861591815948,3.07222533226013,1.38360941410065
Crossoptilon mantchuricum,2020,64,7.99328136444092,9.00595951080322,1.0126781463623
Curruca curruca,2020,961,4.71596050262451,5.6941704750061,0.978209972381592
Cyanistes cyanus,2020,658,0.813704073429108,2.1889750957489,1.37527102231979
Cyanoderma pyrrhops,2020,3,11.5056676864624,11.970685005188,0.465017318725586
Cygnus cygnus,2020,538,1.97667515277863,3.3938045501709,1.41712939739227
Cygnus olor,2020,250,2.81658434867859,3.59396243095398,0.777378082275391
Cyornis glaucicomans,2020,344,15.2155599594116,15.8933305740356,0.677770614624023
Cyornis hainanus,2020,199,21.3823966979981,22.3506507873535,0.968254089355469
Cyornis rubeculoides,2020,42,16.7205429077148,17.2474880218506,0.526945114135742
Delichon dasypus,2020,1040,7.09097099304199,7.83412075042725,0.743149757385254
Dendrocitta formosae,2020,933,17.1049575805664,18.0071830749512,0.902225494384766
Dendrocopos hyperythrus,2020,413,8.27587223052979,9.08049583435059,0.804623603820801
Dendrocygna javanica,2020,684,18.0148448944092,18.9896488189697,0.974803924560547
Dicaeum cruentatum,2020,519,18.7793598175049,19.7424278259277,0.963068008422852
Dicaeum ignipectus,2020,1035,15.6106557846069,16.4554004669189,0.844744682312012
Dicaeum minullum,2020,835,14.767373085022,15.5686225891113,0.801249504089356
Dicrurus annectens,2020,164,19.7741985321045,20.6036911010742,0.829492568969727
Dicrurus hottentottus,2020,1277,14.8924055099487,15.7847566604614,0.892351150512695
Dicrurus remifer,2020,201,17.4981899261475,18.3051834106445,0.80699348449707
Egretta eulophotes,2020,19,9.63973045349121,10.6870374679565,1.04730701446533
Egretta garzetta,2020,1670,12.7392654418945,13.5885829925537,0.84931755065918
Elachura formosa,2020,245,15.8722858428955,16.6812934875488,0.80900764465332
Elanus caeruleus,2020,97,20.0274238586426,21.117956161499,1.09053230285645
Emberiza buchanani,2020,164,0.845942556858063,2.24416708946228,1.39822453260422
Emberiza citrinella,2020,45,1.24440145492554,2.65102314949036,1.40662169456482
Emberiza elegans,2020,1059,8.75524711608887,9.83434867858887,1.0791015625
Emberiza godlewskii,2020,2040,4.47789907455444,5.43350315093994,0.955604076385498
Emberiza hortulana,2020,93,3.53125858306885,4.90790367126465,1.3766450881958
Emberiza leucocephalos,2020,716,0.0190331656485796,1.24585723876953,1.22682407312095
Emberiza pallasi,2020,141,-2.66091752052307,-0.883292376995087,1.77762514352798
Emberiza pusilla,2020,208,2.53732514381409,4.04080104827881,1.50347590446472
Emberiza rustica,2020,3,-4.41251945495605,-3.04283905029297,1.36968040466309
Emberiza siemsseni,2020,79,10.0293006896973,10.741961479187,0.712660789489746
Emberiza yessoensis,2020,46,2.82388091087341,4.18136787414551,1.35748696327209
Enicurus leschenaulti,2020,1155,14.9616861343384,15.8109827041626,0.849296569824219
Enicurus maculatus,2020,490,17.4008846282959,18.2994003295898,0.898515701293945
Enicurus schistaceus,2020,598,17.1719207763672,18.0475883483887,0.875667572021484
Erpornis zantholeuca,2020,529,17.9002780914307,18.8357887268066,0.935510635375977
Erythrogenys hypoleucos,2020,50,19.9029903411865,20.5991249084473,0.696134567260742
Eudynamys scolopaceus,2020,1083,16.3084487915039,17.1927299499512,0.884281158447266
Eumyias thalassinus,2020,737,14.3080358505249,15.07373046875,0.765694618225098
Falco cherrug,2020,2075,2.70873928070068,3.62071537971497,0.911976099014282
Falco severus,2020,359,17.7754745483398,18.6350708007813,0.859596252441406
Ficedula albicilla,2020,89,-2.38578534126282,-0.608770847320557,1.77701449394226
Ficedula elisae,2020,152,7.47436904907227,8.64672470092773,1.17235565185547
Ficedula erithacus,2020,610,7.43311548233032,8.11192131042481,0.678805828094482
Ficedula hyperythra,2020,472,16.0033531188965,16.7736282348633,0.770275115966797
Ficedula mugimaki,2020,678,2.3159077167511,3.7485454082489,1.4326376914978
Ficedula strophiata,2020,621,13.0205202102661,13.7287788391113,0.708258628845215
Ficedula superciliaris,2020,331,5.17182588577271,5.8008828163147,0.629056930541992
Ficedula tricolor,2020,560,11.7169189453125,12.3979749679565,0.681056022644043
Fringilla coelebs,2020,6,-3.64196300506592,-2.26489782333374,1.37706518173218
Fringilla montifringilla,2020,23,-2.54210829734802,-1.16877710819244,1.37333118915558
Galerida cristata,2020,1619,6.56866264343262,7.63913249969482,1.07046985626221
Gallicrex cinerea,2020,1658,13.8156538009644,14.7834320068359,0.967778205871582
Garrulax canorus,2020,757,17.0413055419922,17.9383373260498,0.897031784057617
Garrulax maesi,2020,302,17.0664443969727,17.8728809356689,0.806436538696289
Garrulax monileger,2020,463,19.1697063446045,20.1418170928955,0.972110748291016
Gavia arctica,2020,163,2.2326762676239,3.76478457450867,1.53210830688477
Gelochelidon nilotica,2020,554,7.68231201171875,8.94312286376953,1.26081085205078
Geokichla citrina,2020,505,17.6489105224609,18.6087417602539,0.959831237792969
Glaucidium cuculoides,2020,1012,16.7492389678955,17.6285800933838,0.879341125488281
Gorsachius melanolophus,2020,105,21.6351413726807,22.6357898712158,1.00064849853516
Gracupica nigricollis,2020,510,17.9595203399658,18.8894577026367,0.929937362670898
Grandala coelicolor,2020,621,0.189435198903084,0.768727004528046,0.579291805624962
Grus japonensis,2020,76,2.61315250396729,3.97555017471314,1.36239767074585
Grus monacha,2020,21,-0.20156466960907,1.35319018363953,1.5547548532486
Grus nigricollis,2020,407,-2.81143999099731,-2.23153448104858,0.579905509948731
Gypaetus barbatus,2020,1655,0.90612781047821,1.66203510761261,0.755907297134399
Gyps himalayensis,2020,1392,1.23260295391083,1.94257092475891,0.709967970848084
Halcyon coromanda,2020,131,9.25574684143066,10.2726440429688,1.01689720153809
Halcyon pileata,2020,1245,13.7531538009644,14.7294702529907,0.976316452026367
Halcyon smyrnensis,2020,182,21.6887283325195,22.724796295166,1.03606796264648
Haliaeetus leucoryphus,2020,34,14.0554161071777,14.4666118621826,0.411195755004883
Harpactes wardi,2020,78,8.85727214813232,9.50818157196045,0.650909423828125
Helopsaltes certhiola,2020,1617,4.47727870941162,5.66873645782471,1.19145774841309
Helopsaltes pryeri,2020,166,6.73794746398926,8.11641216278076,1.3784646987915
Hemiprocne coronata,2020,103,16.7578430175781,17.4500312805176,0.692188262939453
Hemitesia pallidipes,2020,155,16.8176536560059,17.5935211181641,0.775867462158203
Hemixos castanonotus,2020,373,19.1924209594727,20.1899356842041,0.997514724731445
Heterophasia desgodinsi,2020,283,15.513069152832,16.2700862884522,0.757017135620117
Heteroxenicus stellatus,2020,104,10.5467109680176,11.203971862793,0.657260894775391
Hieraaetus pennatus,2020,137,-1.33781504631042,0.287663817405701,1.62547886371613
Hierococcyx nisicolor,2020,639,17.0438480377197,17.9612255096436,0.917377471923828
Hirundapus caudacutus,2020,1023,3.56975531578064,4.63674688339233,1.06699156761169
Hirundo rustica,2020,4116,6.53853988647461,7.50974702835083,0.971207141876221
Histrionicus histrionicus,2020,83,2.51139283180237,3.83948850631714,1.32809567451477
Hydrocoloeus minutus,2020,48,8.87618541717529,10.3384799957275,1.46229457855225
Hydrophasianus chirurgus,2020,865,17.0730152130127,17.9926280975342,0.919612884521484
Hydroprogne caspia,2020,298,13.7203493118286,14.8957939147949,1.17544460296631
Hypothymis azurea,2020,513,17.3541965484619,18.2240562438965,0.86985969543457
Hypsipetes leucocephalus,2020,1126,15.1517972946167,16.0056896209717,0.853892326354981
Ianthocincla lunulata,2020,135,10.4669580459595,11.1622190475464,0.695261001586914
Ibidorhyncha struthersii,2020,1706,2.63580417633057,3.37619113922119,0.740386962890625
Ictinaetus malaiensis,2020,101,17.802188873291,18.906436920166,1.104248046875
Iduna caligata,2020,61,2.13780975341797,3.52259922027588,1.38478946685791
Indicator xanthonotus,2020,48,12.2993488311768,12.8952360153198,0.595887184143066
Ixobrychus cinnamomeus,2020,1390,15.337140083313,16.2893180847168,0.952178001403809
Ixobrychus eurhythmus,2020,1430,9.70042896270752,10.9077386856079,1.20730972290039
Ixobrychus minutus,2020,183,3.59522795677185,4.90256452560425,1.3073365688324
Ixos mcclellandii,2020,697,17.6051921844482,18.5095958709717,0.904403686523438
Ketupa flavipes,2020,920,17.0898551940918,18.0075988769531,0.917743682861328
Lalage melaschistos,2020,1331,14.7237720489502,15.6145505905151,0.890778541564941
Lanius borealis,2020,248,1.18080830574036,2.75166320800781,1.57085490226746
Lanius collurioides,2020,302,18.6856880187988,19.5496616363525,0.863973617553711
Lanius isabellinus,2020,1437,4.29488563537598,5.2821536064148,0.987267971038818
Lanius schach,2020,1339,14.2475595474243,15.0973167419434,0.849757194519043
Lanius sphenocercus,2020,817,3.8520245552063,5.13525342941284,1.28322887420654
Lanius tephronotus,2020,638,4.51975870132446,5.15016889572144,0.630410194396973
Larus crassirostris,2020,78,15.5089054107666,16.6630382537842,1.15413284301758
Larvivora brunnea,2020,325,6.83418989181519,7.51488876342773,0.680698871612549
Larvivora cyane,2020,504,1.02699601650238,2.47782826423645,1.45083224773407
Leptopoecile elegans,2020,464,1.16251695156097,1.77441430091858,0.611897349357605
Leptoptilos javanicus,2020,193,17.0435619354248,17.8860721588135,0.842510223388672
Limnodromus semipalmatus,2020,293,0.636016726493835,2.18646645545959,1.55044972896576
