cc,ef,hazard
2.65408805031447,-0.742138364779874,0.552874077995191
2.65408805031447,0.515723270440252,0.737054592777753
2.65408805031447,1.77358490566038,0.982287976243046
2.68553459119497,-2,0.422463747533708
2.68553459119497,-0.742138364779874,0.560387823671815
2.68553459119497,0.515723270440252,0.743172418400218
2.68553459119497,1.77358490566038,0.985280774766795
2.71698113207547,-2,0.430453704550926
2.71698113207547,-0.742138364779874,0.56800339179004
2.71698113207547,0.515723270440252,0.749340832321843
2.71698113207547,1.77358490566038,0.988282646057648
2.74842767295598,-2,0.438594440693552
2.74842767295598,-0.742138364779874,0.575722154192992
2.74842767295598,0.515723270440252,0.755560249650278
2.74842767295598,1.77358490566038,0.991293617340905
2.77987421383648,-2,0.44688878859247
2.77987421383648,-0.742138364779874,0.583545500986915
2.77987421383648,0.515723270440252,0.761831088845733
2.77987421383648,1.77358490566038,0.994313715921868
2.81132075471698,-2,0.455339633606922
2.81132075471698,-0.742138364779874,0.591474840778239
2.81132075471698,0.515723270440252,0.768153771747149
2.81132075471698,1.77358490566038,0.997342969186032
2.84276729559748,-2,0.463949914787276
2.84276729559748,-0.742138364779874,0.599511600913616
2.84276729559748,0.515723270440252,0.774528723598555
2.84276729559748,1.77358490566038,1.00038140459934
2.87421383647799,-2,0.472722625854805
2.87421383647799,-0.742138364779874,0.607657227722813
2.87421383647799,0.515723270440252,0.780956373075614
2.87421383647799,1.77358490566038,1.00342904970839
2.90566037735849,-2,0.48166081619847
2.90566037735849,-0.742138364779874,0.615913186764683
2.90566037735849,0.515723270440252,0.78743715231242
2.90566037735849,1.77358490566038,1.00648593214069
2.93710691823899,-2,0.490767591889119
2.93710691823899,-0.742138364779874,0.624280963076007
2.93710691823899,0.515723270440252,0.793971496928358
2.93710691823899,1.77358490566038,1.00955207960479
2.9685534591195,-2,0.50004611671145
2.9685534591195,-0.742138364779874,0.632762061423553
2.9685534591195,0.515723270440252,0.800559846055293
2.9685534591195,1.77358490566038,1.01262751989067
3,-2,0.509499613213771
3,-0.742138364779874,0.64135800655899
3,0.515723270440252,0.807202642364879
3,1.77358490566038,1.01571228086983
